dep,datetime,n_cum_dose1,n_cum_dose2,couv_dose1,couv_dose2
58,2021-01-25,6529,4,3.3,0.0
63,2021-01-25,9258,10,1.4,0.0
43,2021-01-25,5075,17,2.2,0.0
81,2021-01-25,7608,12,2.0,0.0
75,2021-01-25,51276,376,2.4,0.0
61,2021-01-25,11317,22,4.1,0.0
70,2021-01-25,4003,12,1.7,0.0
07,2021-01-25,4410,4,1.3,0.0
2B,2021-01-25,3361,2,1.8,0.0
34,2021-01-25,21416,37,1.8,0.0
64,2021-01-25,15993,31,2.3,0.0
12,2021-01-25,6391,17,2.3,0.0
86,2021-01-25,10520,117,2.4,0.0
24,2021-01-25,6217,11,1.5,0.0
59,2021-01-25,41807,206,1.6,0.0
40,2021-01-25,8481,8,2.1,0.0
45,2021-01-25,11695,49,1.7,0.0
971,2021-01-25,899,0,0.2,0.0
54,2021-01-25,22821,102,3.1,0.0
92,2021-01-25,19541,138,1.2,0.0
2A,2021-01-25,3517,8,2.2,0.0
60,2021-01-25,12387,29,1.5,0.0
74,2021-01-25,9801,12,1.2,0.0
09,2021-01-25,4299,27,2.8,0.0
31,2021-01-25,23685,34,1.7,0.0
750,2021-01-25,0,0,,
52,2021-01-25,4647,11,2.7,0.0
23,2021-01-25,4896,47,4.2,0.0
85,2021-01-25,14259,35,2.1,0.0
33,2021-01-25,26496,113,1.6,0.0
83,2021-01-25,15053,28,1.4,0.0
44,2021-01-25,21958,21,1.5,0.0
977,2021-01-25,3,0,0.0,0.0
53,2021-01-25,6013,11,2.0,0.0
71,2021-01-25,12820,34,2.3,0.0
970,2021-01-25,0,0,,
87,2021-01-25,8053,37,2.2,0.0
21,2021-01-25,13956,71,2.6,0.0
39,2021-01-25,9771,21,3.8,0.0
59,2021-01-26,44522,380,1.7,0.0
60,2021-01-26,13327,39,1.6,0.0
48,2021-01-26,2391,0,3.1,0.0
56,2021-01-26,11533,17,1.5,0.0
55,2021-01-26,4558,8,2.5,0.0
971,2021-01-26,1024,2,0.3,0.0
37,2021-01-26,11228,127,1.9,0.0
67,2021-01-26,14666,181,1.3,0.0
974,2021-01-26,3048,1,0.4,0.0
45,2021-01-26,12541,67,1.8,0.0
24,2021-01-26,6845,87,1.7,0.0
36,2021-01-26,8001,19,3.7,0.0
11,2021-01-26,6831,120,1.8,0.0
61,2021-01-26,11864,22,4.3,0.0
83,2021-01-26,16734,35,1.6,0.0
89,2021-01-26,7869,28,2.4,0.0
70,2021-01-26,4338,12,1.9,0.0
38,2021-01-26,19336,401,1.5,0.0
07,2021-01-26,4881,4,1.5,0.0
34,2021-01-26,22868,73,1.9,0.0
85,2021-01-26,15133,71,2.2,0.0
64,2021-01-26,17344,116,2.5,0.0
88,2021-01-26,8324,11,2.3,0.0
53,2021-01-26,7208,14,2.4,0.0
79,2021-01-26,9876,29,2.7,0.0
86,2021-01-26,11267,294,2.6,0.1
09,2021-01-26,4929,52,3.2,0.0
10,2021-01-26,8012,36,2.6,0.0
32,2021-01-26,4835,5,2.5,0.0
977,2021-01-26,3,0,0.0,0.0
54,2021-01-26,22963,102,3.1,0.0
84,2021-01-26,9766,19,1.7,0.0
93,2021-01-26,15359,161,0.9,0.0
04,2021-01-26,4843,15,2.9,0.0
978,2021-01-26,0,0,0.0,0.0
31,2021-01-26,25521,96,1.8,0.0
73,2021-01-26,8606,9,2.0,0.0
970,2021-01-26,0,0,,
23,2021-01-26,5196,68,4.5,0.1
50,2021-01-26,14246,58,2.9,0.0
63,2021-01-26,10208,12,1.5,0.0
44,2021-01-26,24478,38,1.7,0.0
15,2021-01-26,5015,9,3.5,0.0
16,2021-01-26,9836,17,2.8,0.0
28,2021-01-26,6606,12,1.5,0.0
41,2021-01-26,7032,6,2.1,0.0
68,2021-01-26,10573,156,1.4,0.0
29,2021-01-26,21543,73,2.4,0.0
27,2021-01-26,11569,83,1.9,0.0
12,2021-01-26,7038,17,2.5,0.0
77,2021-01-26,18219,145,1.3,0.0
03,2021-01-26,10499,19,3.2,0.0
33,2021-01-26,28710,275,1.8,0.0
78,2021-01-26,18874,65,1.3,0.0
49,2021-01-26,12788,140,1.6,0.0
72,2021-01-26,10343,38,1.8,0.0
82,2021-01-26,5822,11,2.2,0.0
08,2021-01-26,6535,6,2.5,0.0
90,2021-01-26,4793,21,3.4,0.0
71,2021-01-26,14323,51,2.6,0.0
19,2021-01-26,6821,7,2.8,0.0
30,2021-01-26,13687,21,1.8,0.0
74,2021-01-26,11115,15,1.3,0.0
976,2021-01-26,312,2,0.1,0.0
76,2021-01-26,33119,585,2.7,0.0
2A,2021-01-26,3918,14,2.4,0.0
14,2021-01-26,18653,96,2.7,0.0
40,2021-01-26,9282,13,2.3,0.0
52,2021-01-26,4952,12,2.9,0.0
94,2021-01-26,23631,101,1.7,0.0
91,2021-01-26,16983,87,1.3,0.0
39,2021-01-26,10890,33,4.2,0.0
13,2021-01-26,37902,153,1.9,0.0
973,2021-01-26,817,0,0.3,0.0
47,2021-01-26,6258,16,1.9,0.0
92,2021-01-26,20728,164,1.3,0.0
42,2021-01-26,12735,40,1.7,0.0
05,2021-01-26,2922,1,2.1,0.0
57,2021-01-26,19376,442,1.9,0.0
81,2021-01-26,8239,17,2.1,0.0
26,2021-01-26,8219,9,1.6,0.0
25,2021-01-26,15016,70,2.8,0.0
43,2021-01-26,5690,19,2.5,0.0
18,2021-01-26,7964,8,2.7,0.0
972,2021-01-26,1820,1,0.5,0.0
17,2021-01-26,18188,43,2.8,0.0
01,2021-01-26,8235,17,1.3,0.0
46,2021-01-26,4705,8,2.7,0.0
65,2021-01-26,7492,20,3.3,0.0
22,2021-01-26,8587,92,1.4,0.0
75,2021-01-26,53735,435,2.5,0.0
95,2021-01-26,16464,228,1.3,0.0
51,2021-01-26,12387,24,2.2,0.0
06,2021-01-26,32187,207,3.0,0.0
58,2021-01-26,7177,5,3.6,0.0
21,2021-01-26,15440,305,2.9,0.1
35,2021-01-26,23618,221,2.2,0.0
62,2021-01-26,20540,52,1.4,0.0
66,2021-01-26,12908,143,2.7,0.0
69,2021-01-26,34148,194,1.8,0.0
87,2021-01-26,8622,90,2.3,0.0
02,2021-01-26,12326,52,2.3,0.0
80,2021-01-26,12317,35,2.2,0.0
2B,2021-01-26,3749,3,2.1,0.0
750,2021-01-26,0,0,,
25,2021-01-27,16261,137,3.0,0.0
69,2021-01-27,36492,451,1.9,0.0
63,2021-01-27,11204,24,1.7,0.0
09,2021-01-27,5400,148,3.5,0.1
50,2021-01-27,14968,112,3.1,0.0
41,2021-01-27,7467,47,2.3,0.0
35,2021-01-27,24648,349,2.3,0.0
85,2021-01-27,16918,100,2.5,0.0
01,2021-01-27,8752,19,1.3,0.0
33,2021-01-27,30931,484,1.9,0.0
65,2021-01-27,8073,30,3.6,0.0
89,2021-01-27,8340,66,2.5,0.0
73,2021-01-27,9707,11,2.2,0.0
750,2021-01-27,0,0,,
53,2021-01-27,7904,18,2.6,0.0
72,2021-01-27,11223,57,2.0,0.0
978,2021-01-27,0,0,0.0,0.0
94,2021-01-27,25397,141,1.8,0.0
83,2021-01-27,18837,109,1.8,0.0
11,2021-01-27,7614,140,2.0,0.0
2A,2021-01-27,4239,19,2.6,0.0
04,2021-01-27,5323,16,3.2,0.0
93,2021-01-27,17504,242,1.0,0.0
03,2021-01-27,11194,26,3.4,0.0
15,2021-01-27,5729,9,4.0,0.0
60,2021-01-27,13967,44,1.7,0.0
57,2021-01-27,20436,638,2.0,0.1
78,2021-01-27,20916,108,1.4,0.0
80,2021-01-27,13138,61,2.3,0.0
06,2021-01-27,34678,394,3.2,0.0
976,2021-01-27,561,2,0.2,0.0
71,2021-01-27,15566,125,2.8,0.0
52,2021-01-27,5189,12,3.1,0.0
32,2021-01-27,5536,7,2.9,0.0
87,2021-01-27,9194,131,2.5,0.0
91,2021-01-27,19373,261,1.5,0.0
970,2021-01-27,0,0,,
84,2021-01-27,10829,19,1.9,0.0
67,2021-01-27,16053,293,1.4,0.0
37,2021-01-27,12747,219,2.1,0.0
49,2021-01-27,14626,198,1.8,0.0
31,2021-01-27,27089,254,1.9,0.0
973,2021-01-27,926,0,0.3,0.0
39,2021-01-27,11812,48,4.6,0.0
23,2021-01-27,5424,85,4.7,0.1
55,2021-01-27,4981,8,2.7,0.0
44,2021-01-27,26561,96,1.8,0.0
47,2021-01-27,6973,16,2.1,0.0
21,2021-01-27,17461,573,3.3,0.1
977,2021-01-27,3,0,0.0,0.0
28,2021-01-27,7814,51,1.8,0.0
77,2021-01-27,19581,184,1.4,0.0
16,2021-01-27,11231,121,3.2,0.0
76,2021-01-27,34460,1014,2.8,0.1
13,2021-01-27,40999,270,2.0,0.0
58,2021-01-27,7779,163,3.9,0.1
971,2021-01-27,1229,2,0.3,0.0
92,2021-01-27,22919,256,1.4,0.0
42,2021-01-27,14164,160,1.9,0.0
56,2021-01-27,12613,51,1.7,0.0
48,2021-01-27,2648,2,3.5,0.0
45,2021-01-27,13189,125,1.9,0.0
974,2021-01-27,3365,1,0.4,0.0
22,2021-01-27,12428,198,2.1,0.0
59,2021-01-27,46257,712,1.8,0.0
14,2021-01-27,19531,282,2.8,0.0
90,2021-01-27,5047,21,3.6,0.0
88,2021-01-27,8327,11,2.3,0.0
40,2021-01-27,10400,24,2.5,0.0
24,2021-01-27,8103,87,2.0,0.0
51,2021-01-27,13040,24,2.3,0.0
02,2021-01-27,12485,65,2.4,0.0
79,2021-01-27,10613,108,2.8,0.0
86,2021-01-27,12030,532,2.8,0.1
62,2021-01-27,22010,228,1.5,0.0
64,2021-01-27,18580,253,2.7,0.0
61,2021-01-27,12433,37,4.5,0.0
34,2021-01-27,24329,94,2.1,0.0
07,2021-01-27,5419,28,1.7,0.0
70,2021-01-27,4666,21,2.0,0.0
66,2021-01-27,13746,243,2.9,0.1
38,2021-01-27,20424,673,1.6,0.1
2B,2021-01-27,4091,54,2.2,0.0
75,2021-01-27,56763,596,2.6,0.0
29,2021-01-27,22822,130,2.5,0.0
12,2021-01-27,8863,24,3.2,0.0
05,2021-01-27,3310,5,2.3,0.0
43,2021-01-27,6430,19,2.8,0.0
10,2021-01-27,8469,51,2.7,0.0
30,2021-01-27,14663,132,2.0,0.0
46,2021-01-27,4981,47,2.9,0.0
54,2021-01-27,22975,315,3.1,0.0
26,2021-01-27,9039,12,1.7,0.0
82,2021-01-27,6342,12,2.4,0.0
18,2021-01-27,8353,10,2.8,0.0
74,2021-01-27,12136,20,1.5,0.0
17,2021-01-27,19858,76,3.1,0.0
81,2021-01-27,8789,21,2.3,0.0
972,2021-01-27,1980,7,0.6,0.0
08,2021-01-27,6945,6,2.6,0.0
36,2021-01-27,8845,37,4.1,0.0
19,2021-01-27,7154,11,3.0,0.0
27,2021-01-27,12074,252,2.0,0.0
68,2021-01-27,13300,281,1.7,0.0
95,2021-01-27,17721,422,1.4,0.0
61,2021-01-28,12889,116,4.7,0.0
53,2021-01-28,8642,113,2.8,0.0
49,2021-01-28,17496,284,2.1,0.0
55,2021-01-28,5466,106,3.0,0.1
64,2021-01-28,20225,939,3.0,0.1
37,2021-01-28,14273,310,2.4,0.1
30,2021-01-28,15369,478,2.1,0.1
51,2021-01-28,13676,183,2.4,0.0
70,2021-01-28,5029,92,2.2,0.0
69,2021-01-28,38685,838,2.1,0.0
35,2021-01-28,25559,661,2.4,0.1
74,2021-01-28,13094,64,1.6,0.0
66,2021-01-28,14613,400,3.1,0.1
38,2021-01-28,21562,1147,1.7,0.1
2B,2021-01-28,4457,206,2.4,0.1
75,2021-01-28,61440,971,2.9,0.0
58,2021-01-28,8532,260,4.3,0.1
750,2021-01-28,0,0,,
2A,2021-01-28,4574,111,2.8,0.1
29,2021-01-28,23605,260,2.6,0.0
76,2021-01-28,35743,1386,2.9,0.1
34,2021-01-28,25716,228,2.2,0.0
67,2021-01-28,19094,528,1.7,0.0
60,2021-01-28,14358,221,1.7,0.0
40,2021-01-28,11104,201,2.7,0.0
44,2021-01-28,30287,348,2.1,0.0
47,2021-01-28,7535,84,2.3,0.0
57,2021-01-28,21473,948,2.1,0.1
77,2021-01-28,21274,311,1.5,0.0
36,2021-01-28,9320,86,4.3,0.0
31,2021-01-28,28457,558,2.0,0.0
68,2021-01-28,15602,333,2.0,0.0
39,2021-01-28,12547,359,4.9,0.1
42,2021-01-28,15820,295,2.1,0.0
56,2021-01-28,13584,175,1.8,0.0
48,2021-01-28,2918,48,3.8,0.1
65,2021-01-28,8574,125,3.8,0.1
54,2021-01-28,23002,585,3.1,0.1
32,2021-01-28,6221,84,3.3,0.0
45,2021-01-28,14071,384,2.1,0.1
59,2021-01-28,49642,1809,1.9,0.1
63,2021-01-28,12512,196,1.9,0.0
43,2021-01-28,7177,177,3.2,0.1
62,2021-01-28,26089,574,1.8,0.0
41,2021-01-28,8071,108,2.5,0.0
71,2021-01-28,16647,188,3.0,0.0
33,2021-01-28,33083,986,2.0,0.1
52,2021-01-28,5363,16,3.2,0.0
73,2021-01-28,10664,42,2.5,0.0
72,2021-01-28,11998,129,2.1,0.0
46,2021-01-28,5258,179,3.0,0.1
50,2021-01-28,15686,322,3.2,0.1
28,2021-01-28,9397,159,2.2,0.0
95,2021-01-28,19431,460,1.6,0.0
07,2021-01-28,6574,144,2.0,0.0
977,2021-01-28,4,0,0.0,0.0
03,2021-01-28,12209,76,3.7,0.0
12,2021-01-28,10724,234,3.9,0.1
89,2021-01-28,8881,271,2.7,0.1
972,2021-01-28,2123,31,0.6,0.0
10,2021-01-28,8824,121,2.8,0.0
94,2021-01-28,26910,337,1.9,0.0
15,2021-01-28,6354,92,4.4,0.1
90,2021-01-28,5373,54,3.8,0.0
11,2021-01-28,8245,200,2.2,0.1
976,2021-01-28,663,6,0.2,0.0
04,2021-01-28,5987,37,3.6,0.0
14,2021-01-28,20309,425,2.9,0.1
91,2021-01-28,21337,499,1.6,0.0
23,2021-01-28,5657,155,4.9,0.1
78,2021-01-28,23342,207,1.6,0.0
13,2021-01-28,44217,442,2.2,0.0
974,2021-01-28,3771,1,0.4,0.0
05,2021-01-28,3671,67,2.6,0.0
92,2021-01-28,26920,505,1.7,0.0
06,2021-01-28,37369,782,3.5,0.1
24,2021-01-28,9081,259,2.2,0.1
973,2021-01-28,1022,2,0.4,0.0
93,2021-01-28,19748,496,1.2,0.0
82,2021-01-28,6926,60,2.6,0.0
84,2021-01-28,12446,37,2.2,0.0
21,2021-01-28,18869,917,3.5,0.2
85,2021-01-28,18533,152,2.7,0.0
16,2021-01-28,12481,273,3.6,0.1
22,2021-01-28,16849,278,2.8,0.0
18,2021-01-28,8914,37,3.0,0.0
25,2021-01-28,17350,226,3.2,0.0
970,2021-01-28,0,0,,
81,2021-01-28,9465,249,2.4,0.1
87,2021-01-28,10050,306,2.7,0.1
26,2021-01-28,10361,179,2.0,0.0
978,2021-01-28,0,0,0.0,0.0
02,2021-01-28,12554,313,2.4,0.1
80,2021-01-28,13760,366,2.4,0.1
08,2021-01-28,7509,192,2.8,0.1
971,2021-01-28,1341,4,0.4,0.0
01,2021-01-28,9419,121,1.4,0.0
83,2021-01-28,23861,442,2.2,0.0
86,2021-01-28,13075,1007,3.0,0.2
27,2021-01-28,12590,518,2.1,0.1
79,2021-01-28,11342,268,3.0,0.1
17,2021-01-28,22332,343,3.5,0.1
88,2021-01-28,8489,75,2.4,0.0
19,2021-01-28,7451,260,3.1,0.1
09,2021-01-28,5684,307,3.7,0.2
41,2021-01-29,8329,120,2.5,0.0
93,2021-01-29,21353,757,1.3,0.0
22,2021-01-29,18717,410,3.1,0.1
44,2021-01-29,32653,866,2.3,0.1
970,2021-01-29,0,0,,
95,2021-01-29,20673,677,1.7,0.1
73,2021-01-29,11339,92,2.6,0.0
31,2021-01-29,29807,917,2.1,0.1
11,2021-01-29,8667,326,2.3,0.1
09,2021-01-29,5935,432,3.9,0.3
83,2021-01-29,26792,794,2.5,0.1
94,2021-01-29,28282,498,2.0,0.0
42,2021-01-29,16764,408,2.2,0.1
62,2021-01-29,28096,933,1.9,0.1
10,2021-01-29,9253,322,3.0,0.1
61,2021-01-29,13364,355,4.8,0.1
27,2021-01-29,13097,689,2.2,0.1
79,2021-01-29,11833,348,3.2,0.1
43,2021-01-29,7896,237,3.5,0.1
63,2021-01-29,13568,345,2.1,0.1
29,2021-01-29,24379,466,2.7,0.1
32,2021-01-29,6680,217,3.5,0.1
64,2021-01-29,21194,1531,3.1,0.2
85,2021-01-29,19404,195,2.8,0.0
36,2021-01-29,9891,184,4.6,0.1
88,2021-01-29,9013,242,2.5,0.1
17,2021-01-29,24068,560,3.7,0.1
69,2021-01-29,40787,1129,2.2,0.1
2A,2021-01-29,4912,171,3.0,0.1
35,2021-01-29,26279,947,2.4,0.1
68,2021-01-29,17100,444,2.2,0.1
33,2021-01-29,34890,1676,2.1,0.1
18,2021-01-29,9406,88,3.2,0.0
26,2021-01-29,11330,241,2.2,0.0
80,2021-01-29,14395,644,2.5,0.1
70,2021-01-29,5354,190,2.3,0.1
34,2021-01-29,26970,421,2.3,0.0
86,2021-01-29,13953,1207,3.2,0.3
19,2021-01-29,7796,319,3.2,0.1
87,2021-01-29,10787,625,2.9,0.2
12,2021-01-29,12052,278,4.3,0.1
16,2021-01-29,13220,484,3.8,0.1
21,2021-01-29,19892,1291,3.7,0.2
40,2021-01-29,11704,473,2.8,0.1
84,2021-01-29,13639,129,2.4,0.0
92,2021-01-29,29606,816,1.8,0.1
13,2021-01-29,46716,543,2.3,0.0
65,2021-01-29,8996,342,4.0,0.2
39,2021-01-29,13125,783,5.1,0.3
91,2021-01-29,23076,551,1.7,0.0
89,2021-01-29,9796,312,2.9,0.1
14,2021-01-29,21088,611,3.0,0.1
38,2021-01-29,22505,1551,1.8,0.1
90,2021-01-29,5664,223,4.0,0.2
15,2021-01-29,6680,173,4.7,0.1
72,2021-01-29,12708,236,2.3,0.0
67,2021-01-29,21115,683,1.9,0.1
76,2021-01-29,36892,1859,3.0,0.1
37,2021-01-29,14902,629,2.5,0.1
66,2021-01-29,15428,525,3.2,0.1
23,2021-01-29,5957,310,5.1,0.3
78,2021-01-29,24821,281,1.7,0.0
60,2021-01-29,14429,328,1.7,0.0
58,2021-01-29,9367,267,4.7,0.1
06,2021-01-29,39813,1193,3.7,0.1
973,2021-01-29,1125,4,0.4,0.0
47,2021-01-29,7992,326,2.4,0.1
82,2021-01-29,7331,154,2.8,0.1
57,2021-01-29,22453,1313,2.2,0.1
05,2021-01-29,4033,194,2.8,0.1
974,2021-01-29,4192,4,0.5,0.0
24,2021-01-29,10010,403,2.5,0.1
48,2021-01-29,3093,132,4.1,0.2
56,2021-01-29,14447,283,1.9,0.0
75,2021-01-29,65373,1511,3.0,0.1
04,2021-01-29,6354,123,3.8,0.1
976,2021-01-29,893,8,0.3,0.0
49,2021-01-29,19079,374,2.3,0.0
55,2021-01-29,5623,161,3.1,0.1
03,2021-01-29,13062,207,3.9,0.1
750,2021-01-29,0,0,,
52,2021-01-29,5437,160,3.2,0.1
01,2021-01-29,10053,186,1.5,0.0
25,2021-01-29,18253,456,3.4,0.1
978,2021-01-29,0,0,0.0,0.0
53,2021-01-29,9065,351,3.0,0.1
30,2021-01-29,16036,969,2.1,0.1
51,2021-01-29,14144,380,2.5,0.1
81,2021-01-29,9763,439,2.5,0.1
54,2021-01-29,23016,909,3.2,0.1
28,2021-01-29,10291,249,2.4,0.1
2B,2021-01-29,4733,398,2.6,0.2
50,2021-01-29,16263,657,3.3,0.1
977,2021-01-29,4,0,0.0,0.0
02,2021-01-29,12673,780,2.4,0.1
46,2021-01-29,5491,261,3.2,0.2
71,2021-01-29,17659,329,3.2,0.1
08,2021-01-29,8096,462,3.0,0.2
59,2021-01-29,52163,2844,2.0,0.1
972,2021-01-29,2266,88,0.6,0.0
07,2021-01-29,7249,183,2.2,0.1
971,2021-01-29,1467,9,0.4,0.0
77,2021-01-29,22538,470,1.6,0.0
45,2021-01-29,14647,509,2.1,0.1
74,2021-01-29,13965,124,1.7,0.0
68,2021-01-30,17264,444,2.3,0.1
61,2021-01-30,13576,358,4.9,0.1
36,2021-01-30,10179,258,4.7,0.1
85,2021-01-30,19552,200,2.9,0.0
88,2021-01-30,9301,375,2.6,0.1
28,2021-01-30,10539,302,2.5,0.1
45,2021-01-30,14685,550,2.2,0.1
54,2021-01-30,23019,959,3.2,0.1
50,2021-01-30,16644,822,3.4,0.2
42,2021-01-30,17017,523,2.2,0.1
16,2021-01-30,13256,484,3.8,0.1
27,2021-01-30,13338,721,2.2,0.1
03,2021-01-30,13663,338,4.1,0.1
2B,2021-01-30,4813,431,2.6,0.2
89,2021-01-30,9949,379,3.0,0.1
37,2021-01-30,15103,692,2.5,0.1
21,2021-01-30,20359,1336,3.8,0.3
55,2021-01-30,5715,215,3.1,0.1
76,2021-01-30,37175,2164,3.0,0.2
67,2021-01-30,22205,767,2.0,0.1
75,2021-01-30,66696,1567,3.1,0.1
15,2021-01-30,6898,173,4.8,0.1
83,2021-01-30,27016,839,2.5,0.1
977,2021-01-30,4,0,0.0,0.0
81,2021-01-30,9963,476,2.6,0.1
2A,2021-01-30,5036,213,3.1,0.1
78,2021-01-30,25029,283,1.7,0.0
44,2021-01-30,33279,1086,2.3,0.1
52,2021-01-30,5528,250,3.3,0.1
23,2021-01-30,6057,350,5.2,0.3
86,2021-01-30,14228,1237,3.3,0.3
71,2021-01-30,18262,331,3.3,0.1
08,2021-01-30,8318,524,3.1,0.2
34,2021-01-30,27448,447,2.3,0.0
70,2021-01-30,5582,190,2.4,0.1
01,2021-01-30,10286,187,1.6,0.0
80,2021-01-30,14479,704,2.5,0.1
750,2021-01-30,0,0,,
17,2021-01-30,24596,565,3.8,0.1
970,2021-01-30,0,0,,
26,2021-01-30,11935,246,2.3,0.0
33,2021-01-30,35589,1857,2.2,0.1
18,2021-01-30,9838,254,3.3,0.1
53,2021-01-30,9193,454,3.0,0.1
51,2021-01-30,14270,384,2.5,0.1
971,2021-01-30,1469,9,0.4,0.0
87,2021-01-30,11114,684,3.0,0.2
02,2021-01-30,12677,794,2.4,0.2
35,2021-01-30,26418,966,2.4,0.1
09,2021-01-30,6078,487,4.0,0.3
69,2021-01-30,41673,1131,2.2,0.1
74,2021-01-30,14267,125,1.7,0.0
978,2021-01-30,0,0,0.0,0.0
976,2021-01-30,1178,10,0.4,0.0
49,2021-01-30,19377,422,2.4,0.1
90,2021-01-30,5840,268,4.2,0.2
92,2021-01-30,29918,830,1.9,0.1
19,2021-01-30,7926,342,3.3,0.1
59,2021-01-30,52449,3074,2.0,0.1
40,2021-01-30,11938,538,2.9,0.1
25,2021-01-30,18546,548,3.4,0.1
64,2021-01-30,21660,1592,3.2,0.2
47,2021-01-30,8293,364,2.5,0.1
12,2021-01-30,12411,280,4.5,0.1
82,2021-01-30,7375,176,2.8,0.1
973,2021-01-30,1125,4,0.4,0.0
10,2021-01-30,9283,322,3.0,0.1
31,2021-01-30,30250,1104,2.2,0.1
93,2021-01-30,22277,796,1.3,0.0
06,2021-01-30,40473,1239,3.7,0.1
41,2021-01-30,8329,120,2.5,0.0
22,2021-01-30,19004,410,3.2,0.1
63,2021-01-30,13637,388,2.1,0.1
77,2021-01-30,22748,483,1.6,0.0
58,2021-01-30,9648,267,4.8,0.1
11,2021-01-30,8789,326,2.4,0.1
29,2021-01-30,24659,466,2.7,0.1
62,2021-01-30,28257,1085,1.9,0.1
30,2021-01-30,16506,1217,2.2,0.2
46,2021-01-30,5491,261,3.2,0.2
94,2021-01-30,28860,523,2.1,0.0
73,2021-01-30,11684,92,2.7,0.0
972,2021-01-30,2361,104,0.7,0.0
05,2021-01-30,4130,202,2.9,0.1
95,2021-01-30,21149,681,1.7,0.1
57,2021-01-30,22893,1485,2.2,0.1
13,2021-01-30,47732,545,2.3,0.0
43,2021-01-30,8005,237,3.5,0.1
56,2021-01-30,14585,302,1.9,0.0
60,2021-01-30,14429,328,1.7,0.0
91,2021-01-30,23493,558,1.8,0.0
66,2021-01-30,15907,571,3.3,0.1
24,2021-01-30,10289,403,2.5,0.1
14,2021-01-30,21357,623,3.1,0.1
974,2021-01-30,4611,5,0.5,0.0
48,2021-01-30,3094,132,4.1,0.2
32,2021-01-30,6939,232,3.7,0.1
38,2021-01-30,22809,1552,1.8,0.1
04,2021-01-30,6419,123,3.9,0.1
72,2021-01-30,12766,236,2.3,0.0
65,2021-01-30,9179,415,4.0,0.2
07,2021-01-30,7461,189,2.3,0.1
84,2021-01-30,13808,149,2.5,0.0
39,2021-01-30,13391,892,5.2,0.3
79,2021-01-30,11833,348,3.2,0.1
32,2021-01-31,6943,235,3.7,0.1
72,2021-01-31,12767,236,2.3,0.0
31,2021-01-31,30310,1319,2.2,0.1
30,2021-01-31,16509,1217,2.2,0.2
73,2021-01-31,11684,92,2.7,0.0
75,2021-01-31,66879,1704,3.1,0.1
71,2021-01-31,18262,332,3.3,0.1
2B,2021-01-31,4873,431,2.7,0.2
21,2021-01-31,20456,1336,3.8,0.3
22,2021-01-31,19006,410,3.2,0.1
82,2021-01-31,7375,176,2.8,0.1
83,2021-01-31,27062,839,2.5,0.1
23,2021-01-31,6059,361,5.2,0.3
85,2021-01-31,19554,248,2.9,0.0
74,2021-01-31,14351,125,1.7,0.0
84,2021-01-31,13814,149,2.5,0.0
81,2021-01-31,10067,477,2.6,0.1
33,2021-01-31,35975,2019,2.2,0.1
24,2021-01-31,10289,403,2.5,0.1
64,2021-01-31,21750,1592,3.2,0.2
86,2021-01-31,14285,1394,3.3,0.3
47,2021-01-31,8293,364,2.5,0.1
973,2021-01-31,1125,4,0.4,0.0
06,2021-01-31,40475,1239,3.7,0.1
58,2021-01-31,9658,267,4.8,0.1
46,2021-01-31,5491,261,3.2,0.2
972,2021-01-31,2361,104,0.7,0.0
57,2021-01-31,22903,1554,2.2,0.2
07,2021-01-31,7467,189,2.3,0.1
45,2021-01-31,14722,573,2.2,0.1
971,2021-01-31,1469,9,0.4,0.0
08,2021-01-31,8318,524,3.1,0.2
60,2021-01-31,14451,390,1.8,0.0
44,2021-01-31,33293,1302,2.3,0.1
970,2021-01-31,0,0,,
59,2021-01-31,52473,3141,2.0,0.1
05,2021-01-31,4133,202,2.9,0.1
974,2021-01-31,4611,5,0.5,0.0
48,2021-01-31,3095,132,4.1,0.2
52,2021-01-31,5528,250,3.3,0.1
01,2021-01-31,10345,187,1.6,0.0
978,2021-01-31,0,0,0.0,0.0
53,2021-01-31,9193,454,3.0,0.1
51,2021-01-31,14353,384,2.5,0.1
02,2021-01-31,12677,798,2.4,0.2
977,2021-01-31,4,0,0.0,0.0
54,2021-01-31,23020,1010,3.2,0.1
50,2021-01-31,16644,822,3.4,0.2
03,2021-01-31,13663,338,4.1,0.1
976,2021-01-31,1179,10,0.4,0.0
55,2021-01-31,5715,215,3.1,0.1
49,2021-01-31,19439,473,2.4,0.1
04,2021-01-31,6420,123,3.9,0.1
56,2021-01-31,14585,302,1.9,0.0
09,2021-01-31,6134,497,4.0,0.3
19,2021-01-31,7967,342,3.3,0.1
61,2021-01-31,13682,358,4.9,0.1
95,2021-01-31,21357,683,1.7,0.1
67,2021-01-31,23361,793,2.1,0.1
37,2021-01-31,15118,757,2.5,0.1
89,2021-01-31,9973,381,3.0,0.1
16,2021-01-31,13256,484,3.8,0.1
68,2021-01-31,17264,444,2.3,0.1
36,2021-01-31,10294,396,4.7,0.2
15,2021-01-31,6898,173,4.8,0.1
88,2021-01-31,9301,375,2.6,0.1
69,2021-01-31,41735,1131,2.2,0.1
35,2021-01-31,26418,966,2.4,0.1
87,2021-01-31,11147,755,3.0,0.2
18,2021-01-31,9919,375,3.3,0.1
70,2021-01-31,5582,190,2.4,0.1
34,2021-01-31,27450,447,2.3,0.0
17,2021-01-31,24632,566,3.8,0.1
