dep,datetime,n_cum_dose1,n_cum_dose2,couv_dose1,couv_dose2
10,2021-02-06,10865,1460,3.5,0.5
978,2021-02-06,31,0,0.1,0.0
34,2021-02-06,37206,4540,3.2,0.4
32,2021-02-06,9124,1334,4.8,0.7
70,2021-02-06,7058,638,3.0,0.3
973,2021-02-06,1560,70,0.5,0.0
88,2021-02-06,11357,1763,3.2,0.5
89,2021-02-06,11693,2262,3.5,0.7
42,2021-02-06,23442,2732,3.1,0.4
974,2021-02-06,7763,292,0.9,0.0
01,2021-02-06,12794,1716,1.9,0.3
52,2021-02-06,6159,2216,3.6,1.3
77,2021-02-06,26779,3334,1.9,0.2
26,2021-02-06,17132,2025,3.3,0.4
45,2021-02-06,17856,2232,2.6,0.3
41,2021-02-06,10378,1144,3.2,0.3
976,2021-02-06,2329,21,0.8,0.0
44,2021-02-06,37931,5551,2.6,0.4
94,2021-02-06,33630,3388,2.4,0.2
2B,2021-02-06,6911,1010,3.8,0.6
86,2021-02-06,16885,3602,3.9,0.8
73,2021-02-06,15256,1673,3.5,0.4
75,2021-02-06,77580,10707,3.6,0.5
79,2021-02-06,13432,1124,3.6,0.3
51,2021-02-06,17819,3806,3.2,0.7
71,2021-02-06,22594,2802,4.1,0.5
63,2021-02-06,19883,2602,3.0,0.4
30,2021-02-06,22222,4706,3.0,0.6
750,2021-02-06,0,0,,
05,2021-02-06,5147,683,3.6,0.5
95,2021-02-06,25173,2946,2.0,0.2
15,2021-02-06,8593,1015,6.0,0.7
27,2021-02-06,15984,4515,2.7,0.8
58,2021-02-07,11256,955,5.6,0.5
31,2021-02-07,39894,5439,2.8,0.4
07,2021-02-07,10684,1431,3.3,0.4
92,2021-02-07,35237,3371,2.2,0.2
09,2021-02-07,6569,1720,4.3,1.1
41,2021-02-07,10379,1144,3.2,0.3
76,2021-02-07,42645,10937,3.4,0.9
86,2021-02-07,17004,3602,3.9,0.8
972,2021-02-07,3132,543,0.9,0.2
65,2021-02-07,11033,1793,4.9,0.8
49,2021-02-07,23257,3078,2.9,0.4
10,2021-02-07,10865,1460,3.5,0.5
70,2021-02-07,7058,638,3.0,0.3
73,2021-02-07,15256,1673,3.5,0.4
976,2021-02-07,2329,21,0.8,0.0
91,2021-02-07,28530,2795,2.2,0.2
45,2021-02-07,17861,2263,2.6,0.3
974,2021-02-07,7763,292,0.9,0.0
25,2021-02-07,22023,2696,4.1,0.5
27,2021-02-07,16010,4576,2.7,0.8
75,2021-02-07,77731,11533,3.6,0.5
82,2021-02-07,9830,886,3.7,0.3
30,2021-02-07,22224,4706,3.0,0.6
19,2021-02-07,9524,1594,4.0,0.7
750,2021-02-07,0,0,,
973,2021-02-07,1560,70,0.5,0.0
38,2021-02-07,28562,6314,2.3,0.5
66,2021-02-07,20040,3103,4.2,0.6
01,2021-02-07,12796,1829,1.9,0.3
47,2021-02-07,10805,1871,3.3,0.6
74,2021-02-07,17680,1229,2.1,0.1
90,2021-02-07,7386,1825,5.3,1.3
60,2021-02-07,15272,1948,1.9,0.2
20,2021-02-07,0,0,,
977,2021-02-07,33,2,0.3,0.0
57,2021-02-07,28357,4764,2.7,0.5
83,2021-02-07,33966,4202,3.2,0.4
55,2021-02-07,6543,1468,3.6,0.8
87,2021-02-07,13552,3316,3.7,0.9
67,2021-02-07,34313,3487,3.0,0.3
48,2021-02-07,3922,296,5.1,0.4
62,2021-02-07,28831,4802,2.0,0.3
22,2021-02-07,23164,2818,3.9,0.5
36,2021-02-07,12129,1485,5.6,0.7
42,2021-02-07,23716,2879,3.1,0.4
56,2021-02-07,25900,2325,3.4,0.3
29,2021-02-07,28563,4258,3.2,0.5
44,2021-02-07,38003,5757,2.6,0.4
2B,2021-02-07,6970,1010,3.8,0.6
2A,2021-02-07,6615,880,4.1,0.5
32,2021-02-07,9124,1338,4.8,0.7
46,2021-02-07,6793,997,3.9,0.6
970,2021-02-07,0,0,,
78,2021-02-07,30385,2334,2.1,0.2
18,2021-02-07,12618,1485,4.3,0.5
64,2021-02-07,27063,4108,4.0,0.6
17,2021-02-07,29570,2929,4.6,0.5
85,2021-02-07,22374,1735,3.3,0.3
40,2021-02-07,16337,2097,4.0,0.5
35,2021-02-07,29825,3666,2.8,0.3
02,2021-02-07,13334,2652,2.5,0.5
23,2021-02-07,6667,1700,5.7,1.5
80,2021-02-07,15342,2494,2.7,0.4
39,2021-02-07,16468,3034,6.4,1.2
04,2021-02-07,8327,1081,5.0,0.7
51,2021-02-07,17819,3808,3.2,0.7
37,2021-02-07,17850,2837,2.9,0.5
28,2021-02-07,12861,1578,3.0,0.4
06,2021-02-07,45012,6770,4.2,0.6
94,2021-02-07,33748,3418,2.4,0.2
43,2021-02-07,11036,870,4.9,0.4
26,2021-02-07,17189,2025,3.3,0.4
89,2021-02-07,11693,2262,3.5,0.7
24,2021-02-07,13727,2381,3.4,0.6
53,2021-02-07,10589,1728,3.5,0.6
52,2021-02-07,6159,2217,3.6,1.3
69,2021-02-07,48734,4394,2.6,0.2
95,2021-02-07,25312,3369,2.0,0.3
79,2021-02-07,13454,1124,3.6,0.3
71,2021-02-07,22597,2804,4.1,0.5
05,2021-02-07,5147,683,3.6,0.5
978,2021-02-07,31,0,0.1,0.0
03,2021-02-07,18267,2255,5.5,0.7
34,2021-02-07,37235,4623,3.2,0.4
33,2021-02-07,49959,7901,3.1,0.5
63,2021-02-07,19892,2602,3.0,0.4
59,2021-02-07,61289,12089,2.4,0.5
61,2021-02-07,16065,2722,5.8,1.0
13,2021-02-07,59495,4912,2.9,0.2
93,2021-02-07,28206,3280,1.7,0.2
14,2021-02-07,26723,6141,3.9,0.9
11,2021-02-07,10946,2421,2.9,0.6
54,2021-02-07,25084,10831,3.4,1.5
08,2021-02-07,9681,1701,3.6,0.6
15,2021-02-07,8593,1016,6.0,0.7
16,2021-02-07,15923,2088,4.6,0.6
12,2021-02-07,14781,1626,5.3,0.6
971,2021-02-07,2236,142,0.6,0.0
72,2021-02-07,15337,1958,2.7,0.3
50,2021-02-07,18958,2814,3.9,0.6
81,2021-02-07,13912,2104,3.6,0.5
21,2021-02-07,22841,4594,4.3,0.9
77,2021-02-07,26795,3428,1.9,0.2
68,2021-02-07,21936,2120,2.9,0.3
84,2021-02-07,17749,2015,3.2,0.4
88,2021-02-07,11357,1763,3.2,0.5
28,2021-02-08,13189,1832,3.1,0.4
978,2021-02-08,31,0,0.1,0.0
10,2021-02-08,11055,1878,3.6,0.6
61,2021-02-08,16602,4255,6.0,1.5
34,2021-02-08,38093,5422,3.2,0.5
89,2021-02-08,11981,2452,3.6,0.7
58,2021-02-08,11562,1052,5.8,0.5
27,2021-02-08,16320,4926,2.7,0.8
65,2021-02-08,11458,2026,5.1,0.9
26,2021-02-08,17734,2424,3.4,0.5
88,2021-02-08,11716,1971,3.3,0.5
91,2021-02-08,29433,3376,2.2,0.3
60,2021-02-08,15595,2522,1.9,0.3
66,2021-02-08,20537,3498,4.3,0.7
63,2021-02-08,20421,2980,3.1,0.5
87,2021-02-08,13799,3702,3.7,1.0
83,2021-02-08,35047,4850,3.3,0.5
04,2021-02-08,8490,1150,5.1,0.7
84,2021-02-08,18315,2350,3.3,0.4
45,2021-02-08,18316,2444,2.7,0.4
976,2021-02-08,2410,23,0.9,0.0
62,2021-02-08,28961,5734,2.0,0.4
57,2021-02-08,29598,6804,2.9,0.7
05,2021-02-08,5231,807,3.7,0.6
90,2021-02-08,7556,1991,5.4,1.4
86,2021-02-08,17366,3979,4.0,0.9
36,2021-02-08,12409,1762,5.7,0.8
14,2021-02-08,27496,6902,4.0,1.0
16,2021-02-08,16277,2325,4.7,0.7
11,2021-02-08,11244,2618,3.0,0.7
64,2021-02-08,27830,4439,4.1,0.6
37,2021-02-08,18180,3171,3.0,0.5
59,2021-02-08,61969,13530,2.4,0.5
85,2021-02-08,22760,2397,3.3,0.4
35,2021-02-08,30269,4367,2.8,0.4
03,2021-02-08,18395,2333,5.6,0.7
17,2021-02-08,30272,3384,4.7,0.5
31,2021-02-08,41003,6079,2.9,0.4
33,2021-02-08,51213,8693,3.1,0.5
49,2021-02-08,23802,3556,2.9,0.4
70,2021-02-08,7236,888,3.1,0.4
54,2021-02-08,25201,11616,3.5,1.6
76,2021-02-08,44569,15686,3.6,1.3
73,2021-02-08,15775,2000,3.6,0.5
50,2021-02-08,19210,3319,3.9,0.7
94,2021-02-08,34373,4478,2.4,0.3
12,2021-02-08,14886,1936,5.3,0.7
93,2021-02-08,29099,3844,1.7,0.2
68,2021-02-08,22827,2129,3.0,0.3
81,2021-02-08,14186,2326,3.7,0.6
972,2021-02-08,3268,638,0.9,0.2
24,2021-02-08,14037,2588,3.4,0.6
78,2021-02-08,31144,3049,2.1,0.2
48,2021-02-08,3972,385,5.2,0.5
43,2021-02-08,11447,1270,5.0,0.6
08,2021-02-08,9721,1920,3.7,0.7
72,2021-02-08,15646,2350,2.8,0.4
13,2021-02-08,61381,6561,3.0,0.3
15,2021-02-08,8826,1176,6.2,0.8
44,2021-02-08,38526,6338,2.7,0.4
971,2021-02-08,2343,164,0.6,0.0
77,2021-02-08,27279,4415,1.9,0.3
2B,2021-02-08,7201,1171,4.0,0.6
53,2021-02-08,10755,1832,3.5,0.6
2A,2021-02-08,6706,1109,4.1,0.7
18,2021-02-08,12886,1756,4.3,0.6
06,2021-02-08,45520,8068,4.2,0.7
02,2021-02-08,13639,3161,2.6,0.6
41,2021-02-08,10685,1445,3.3,0.4
39,2021-02-08,16788,3379,6.5,1.3
80,2021-02-08,15767,2717,2.8,0.5
21,2021-02-08,23275,5174,4.4,1.0
07,2021-02-08,10923,1563,3.3,0.5
970,2021-02-08,0,0,,
71,2021-02-08,23197,3408,4.2,0.6
56,2021-02-08,26196,2636,3.5,0.3
973,2021-02-08,1610,82,0.6,0.0
67,2021-02-08,35146,3938,3.1,0.3
750,2021-02-08,0,0,,
75,2021-02-08,78929,14196,3.7,0.7
51,2021-02-08,17933,4201,3.2,0.7
38,2021-02-08,29417,7018,2.3,0.6
40,2021-02-08,16706,2322,4.1,0.6
19,2021-02-08,9701,1743,4.0,0.7
82,2021-02-08,9977,1154,3.8,0.4
974,2021-02-08,8227,326,1.0,0.0
25,2021-02-08,22635,3115,4.2,0.6
32,2021-02-08,9399,1463,4.9,0.8
30,2021-02-08,22797,5500,3.0,0.7
46,2021-02-08,6984,1152,4.0,0.7
92,2021-02-08,35801,4124,2.2,0.3
74,2021-02-08,18289,1644,2.2,0.2
01,2021-02-08,13284,2222,2.0,0.3
95,2021-02-08,26075,3732,2.1,0.3
29,2021-02-08,28944,4705,3.2,0.5
09,2021-02-08,6591,1958,4.3,1.3
52,2021-02-08,6193,2427,3.7,1.4
55,2021-02-08,6543,1486,3.6,0.8
977,2021-02-08,42,2,0.4,0.0
20,2021-02-08,0,0,,
23,2021-02-08,6792,1967,5.8,1.7
69,2021-02-08,49867,5389,2.7,0.3
22,2021-02-08,23692,2952,4.0,0.5
42,2021-02-08,24224,3523,3.2,0.5
79,2021-02-08,13736,1282,3.7,0.3
47,2021-02-08,10989,2230,3.3,0.7
17,2021-02-09,31370,4915,4.8,0.8
23,2021-02-09,6877,2380,5.9,2.0
44,2021-02-09,39470,7984,2.7,0.6
971,2021-02-09,2550,203,0.7,0.1
71,2021-02-09,23569,4580,4.3,0.8
16,2021-02-09,16927,2713,4.9,0.8
970,2021-02-09,0,0,,
40,2021-02-09,17511,2991,4.3,0.7
04,2021-02-09,8683,1307,5.3,0.8
85,2021-02-09,23419,3457,3.4,0.5
50,2021-02-09,19455,3999,4.0,0.8
35,2021-02-09,31968,8636,3.0,0.8
46,2021-02-09,7251,1443,4.2,0.8
08,2021-02-09,9935,2658,3.7,1.0
34,2021-02-09,39110,6634,3.3,0.6
63,2021-02-09,21089,3413,3.2,0.5
42,2021-02-09,24926,4440,3.3,0.6
22,2021-02-09,24305,3299,4.1,0.6
86,2021-02-09,18095,5392,4.1,1.2
36,2021-02-09,12735,2406,5.9,1.1
47,2021-02-09,11220,2511,3.4,0.8
74,2021-02-09,18823,2156,2.3,0.3
07,2021-02-09,11406,2114,3.5,0.6
01,2021-02-09,14068,3110,2.1,0.5
75,2021-02-09,80615,17575,3.8,0.8
973,2021-02-09,1702,120,0.6,0.0
27,2021-02-09,16656,5372,2.8,0.9
974,2021-02-09,8997,443,1.0,0.1
30,2021-02-09,23773,6762,3.2,0.9
61,2021-02-09,17004,5142,6.1,1.9
750,2021-02-09,0,0,,
62,2021-02-09,29186,7017,2.0,0.5
48,2021-02-09,4038,611,5.3,0.8
972,2021-02-09,3443,716,1.0,0.2
72,2021-02-09,16136,2929,2.9,0.5
15,2021-02-09,9031,1402,6.3,1.0
59,2021-02-09,62968,15428,2.4,0.6
88,2021-02-09,12010,2259,3.3,0.6
77,2021-02-09,27864,5999,2.0,0.4
2B,2021-02-09,7788,1491,4.3,0.8
02,2021-02-09,13961,3833,2.7,0.7
41,2021-02-09,11281,2132,3.4,0.7
10,2021-02-09,11530,2638,3.7,0.9
49,2021-02-09,24510,4257,3.0,0.5
76,2021-02-09,46323,18698,3.7,1.5
73,2021-02-09,16562,2757,3.8,0.6
60,2021-02-09,15908,3023,1.9,0.4
45,2021-02-09,19318,2842,2.8,0.4
87,2021-02-09,14015,4260,3.8,1.1
13,2021-02-09,64661,12049,3.2,0.6
31,2021-02-09,42672,7896,3.0,0.6
32,2021-02-09,9707,1697,5.1,0.9
978,2021-02-09,35,1,0.1,0.0
81,2021-02-09,14603,2574,3.8,0.7
68,2021-02-09,24184,2148,3.2,0.3
11,2021-02-09,11524,2930,3.1,0.8
54,2021-02-09,25495,12681,3.5,1.7
93,2021-02-09,29946,4621,1.8,0.3
33,2021-02-09,52521,10702,3.2,0.7
92,2021-02-09,36849,5620,2.3,0.3
78,2021-02-09,32262,4126,2.2,0.3
80,2021-02-09,16451,3043,2.9,0.5
39,2021-02-09,17170,3830,6.7,1.5
18,2021-02-09,13468,2703,4.5,0.9
14,2021-02-09,28216,7711,4.1,1.1
64,2021-02-09,28770,5184,4.2,0.8
2A,2021-02-09,6832,1439,4.2,0.9
84,2021-02-09,18991,2961,3.4,0.5
65,2021-02-09,11726,2356,5.2,1.0
977,2021-02-09,67,2,0.7,0.0
58,2021-02-09,12065,1349,6.0,0.7
91,2021-02-09,30393,4387,2.3,0.3
25,2021-02-09,23251,3625,4.3,0.7
82,2021-02-09,10215,1573,3.9,0.6
19,2021-02-09,10030,2085,4.2,0.9
66,2021-02-09,21066,3877,4.4,0.8
38,2021-02-09,30958,8453,2.4,0.7
56,2021-02-09,26986,3224,3.6,0.4
67,2021-02-09,36100,4652,3.2,0.4
83,2021-02-09,36369,5833,3.4,0.5
20,2021-02-09,0,0,,
57,2021-02-09,31360,8630,3.0,0.8
90,2021-02-09,7696,2098,5.5,1.5
55,2021-02-09,6635,1561,3.7,0.9
09,2021-02-09,6645,2249,4.4,1.5
29,2021-02-09,29802,5679,3.3,0.6
21,2021-02-09,23788,5811,4.5,1.1
24,2021-02-09,14486,2789,3.5,0.7
03,2021-02-09,19005,2746,5.7,0.8
976,2021-02-09,2570,25,0.9,0.0
52,2021-02-09,6240,2645,3.7,1.6
95,2021-02-09,27198,4869,2.2,0.4
79,2021-02-09,14192,2244,3.8,0.6
28,2021-02-09,13469,2183,3.1,0.5
05,2021-02-09,5328,947,3.8,0.7
69,2021-02-09,51905,7862,2.8,0.4
06,2021-02-09,45819,9015,4.2,0.8
26,2021-02-09,18351,2893,3.5,0.6
12,2021-02-09,15093,2330,5.4,0.8
43,2021-02-09,11816,1703,5.2,0.8
51,2021-02-09,18154,4632,3.2,0.8
89,2021-02-09,12264,2946,3.7,0.9
70,2021-02-09,7440,1148,3.2,0.5
94,2021-02-09,35395,6142,2.5,0.4
37,2021-02-09,18804,3930,3.1,0.6
53,2021-02-09,11125,2075,3.6,0.7
26,2021-02-10,19011,3182,3.7,0.6
90,2021-02-10,7878,2158,5.6,1.5
55,2021-02-10,6700,1573,3.7,0.9
970,2021-02-10,0,0,,
976,2021-02-10,2722,25,1.0,0.0
47,2021-02-10,11474,2831,3.5,0.9
57,2021-02-10,33062,10810,3.2,1.0
19,2021-02-10,10544,2562,4.4,1.1
20,2021-02-10,0,0,,
22,2021-02-10,24727,3524,4.1,0.6
56,2021-02-10,27848,3967,3.7,0.5
38,2021-02-10,32532,9987,2.6,0.8
23,2021-02-10,6966,2714,6.0,2.3
973,2021-02-10,1802,201,0.6,0.1
51,2021-02-10,18373,5255,3.3,0.9
27,2021-02-10,16957,5880,2.8,1.0
40,2021-02-10,18255,3591,4.4,0.9
25,2021-02-10,24068,4205,4.5,0.8
91,2021-02-10,31457,5571,2.4,0.4
95,2021-02-10,28441,6493,2.3,0.5
974,2021-02-10,9746,536,1.1,0.1
52,2021-02-10,6327,2797,3.7,1.7
94,2021-02-10,36559,8204,2.6,0.6
59,2021-02-10,63929,17189,2.5,0.7
50,2021-02-10,20021,4496,4.1,0.9
14,2021-02-10,29039,9247,4.2,1.3
88,2021-02-10,12424,2606,3.5,0.7
24,2021-02-10,14857,3029,3.6,0.7
02,2021-02-10,14445,4922,2.7,0.9
15,2021-02-10,9371,1648,6.6,1.2
39,2021-02-10,17414,4194,6.8,1.6
37,2021-02-10,19467,4525,3.2,0.7
89,2021-02-10,12658,3383,3.8,1.0
13,2021-02-10,67834,16407,3.3,0.8
12,2021-02-10,15556,2862,5.6,1.0
41,2021-02-10,11768,2950,3.6,0.9
49,2021-02-10,25308,5329,3.1,0.7
971,2021-02-10,2686,248,0.7,0.1
46,2021-02-10,7524,2100,4.3,1.2
21,2021-02-10,24248,6505,4.6,1.2
53,2021-02-10,11391,2590,3.7,0.8
93,2021-02-10,30819,5349,1.8,0.3
04,2021-02-10,8936,1474,5.4,0.9
16,2021-02-10,17652,3434,5.1,1.0
11,2021-02-10,11841,3454,3.2,0.9
54,2021-02-10,25863,13540,3.5,1.9
60,2021-02-10,16444,4031,2.0,0.5
45,2021-02-10,20590,3697,3.0,0.5
87,2021-02-10,14276,4885,3.9,1.3
92,2021-02-10,37883,6998,2.3,0.4
972,2021-02-10,3581,805,1.0,0.2
42,2021-02-10,25662,5148,3.4,0.7
58,2021-02-10,12414,1904,6.2,1.0
03,2021-02-10,19488,3150,5.9,1.0
48,2021-02-10,4103,864,5.4,1.1
36,2021-02-10,13222,3039,6.1,1.4
65,2021-02-10,12018,2651,5.3,1.2
66,2021-02-10,21677,4715,4.5,1.0
82,2021-02-10,10486,2256,4.0,0.9
74,2021-02-10,19499,2931,2.4,0.4
28,2021-02-10,13907,2589,3.2,0.6
73,2021-02-10,17444,3223,4.0,0.7
33,2021-02-10,53776,12440,3.3,0.8
71,2021-02-10,23973,5633,4.4,1.0
43,2021-02-10,12215,2069,5.4,0.9
61,2021-02-10,17279,5661,6.2,2.0
72,2021-02-10,16680,4088,3.0,0.7
06,2021-02-10,46167,9827,4.3,0.9
62,2021-02-10,29560,8366,2.0,0.6
80,2021-02-10,17057,3482,3.0,0.6
17,2021-02-10,32230,6199,5.0,1.0
18,2021-02-10,14204,3574,4.8,1.2
34,2021-02-10,40373,8351,3.4,0.7
07,2021-02-10,11940,2600,3.7,0.8
2A,2021-02-10,6990,1649,4.3,1.0
84,2021-02-10,19535,3575,3.5,0.6
64,2021-02-10,29674,6164,4.3,0.9
83,2021-02-10,37891,6752,3.5,0.6
2B,2021-02-10,8273,1687,4.5,0.9
44,2021-02-10,40599,9487,2.8,0.7
78,2021-02-10,33504,5468,2.3,0.4
32,2021-02-10,9974,1910,5.2,1.0
76,2021-02-10,47809,20384,3.8,1.6
86,2021-02-10,19062,6409,4.4,1.5
05,2021-02-10,5409,1099,3.8,0.8
08,2021-02-10,10268,3283,3.9,1.2
31,2021-02-10,44625,10460,3.2,0.7
09,2021-02-10,6660,2445,4.4,1.6
29,2021-02-10,30938,7463,3.4,0.8
10,2021-02-10,12182,3195,3.9,1.0
35,2021-02-10,33334,11402,3.1,1.1
30,2021-02-10,24752,7943,3.3,1.1
85,2021-02-10,24001,4764,3.5,0.7
67,2021-02-10,37023,5520,3.3,0.5
77,2021-02-10,28888,8181,2.0,0.6
81,2021-02-10,14974,2875,3.9,0.7
69,2021-02-10,53717,10837,2.9,0.6
75,2021-02-10,82940,21543,3.9,1.0
977,2021-02-10,85,2,0.9,0.0
79,2021-02-10,14805,3542,4.0,1.0
750,2021-02-10,0,0,,
978,2021-02-10,38,1,0.1,0.0
01,2021-02-10,14992,4072,2.3,0.6
70,2021-02-10,7636,1458,3.3,0.6
63,2021-02-10,21676,3963,3.3,0.6
68,2021-02-10,25633,2219,3.4,0.3
79,2021-02-11,15579,4795,4.2,1.3
32,2021-02-11,10352,2272,5.4,1.2
11,2021-02-11,12426,4117,3.3,1.1
95,2021-02-11,29813,7783,2.4,0.6
43,2021-02-11,12605,2439,5.6,1.1
51,2021-02-11,18671,5804,3.3,1.0
64,2021-02-11,30865,8052,4.5,1.2
61,2021-02-11,17709,6226,6.4,2.2
89,2021-02-11,12984,3992,3.9,1.2
08,2021-02-11,10687,3654,4.0,1.4
44,2021-02-11,42855,13402,3.0,0.9
35,2021-02-11,35232,14817,3.3,1.4
05,2021-02-11,5496,1248,3.9,0.9
14,2021-02-11,30384,10968,4.4,1.6
50,2021-02-11,20453,5448,4.2,1.1
78,2021-02-11,35311,7878,2.4,0.5
46,2021-02-11,8173,2825,4.7,1.6
970,2021-02-11,1,0,,
71,2021-02-11,24445,7018,4.5,1.3
28,2021-02-11,14469,3123,3.4,0.7
37,2021-02-11,20077,5087,3.3,0.8
17,2021-02-11,33444,7917,5.2,1.2
84,2021-02-11,20080,4244,3.6,0.8
26,2021-02-11,19765,3601,3.8,0.7
23,2021-02-11,7209,3417,6.2,2.9
53,2021-02-11,11820,3111,3.9,1.0
94,2021-02-11,37966,10722,2.7,0.8
82,2021-02-11,10706,2791,4.1,1.1
66,2021-02-11,22776,6654,4.8,1.4
54,2021-02-11,26145,14559,3.6,2.0
978,2021-02-11,38,1,0.1,0.0
01,2021-02-11,15771,4938,2.4,0.8
38,2021-02-11,34390,11205,2.7,0.9
977,2021-02-11,116,2,1.2,0.0
68,2021-02-11,27111,2801,3.6,0.4
20,2021-02-11,1,0,,
56,2021-02-11,28817,5178,3.8,0.7
81,2021-02-11,15623,3448,4.0,0.9
67,2021-02-11,38162,6639,3.4,0.6
19,2021-02-11,10954,2910,4.6,1.2
92,2021-02-11,39332,9467,2.4,0.6
29,2021-02-11,32693,12396,3.6,1.4
09,2021-02-11,6666,2666,4.4,1.7
55,2021-02-11,6876,1665,3.8,0.9
33,2021-02-11,55051,14130,3.4,0.9
52,2021-02-11,6456,2933,3.8,1.7
93,2021-02-11,32051,6238,1.9,0.4
03,2021-02-11,20510,3720,6.2,1.1
58,2021-02-11,12701,2362,6.4,1.2
65,2021-02-11,12334,2952,5.4,1.3
70,2021-02-11,7982,1860,3.4,0.8
06,2021-02-11,46616,10820,4.3,1.0
90,2021-02-11,8106,2283,5.8,1.6
69,2021-02-11,55534,14434,3.0,0.8
21,2021-02-11,24727,7453,4.6,1.4
12,2021-02-11,16094,3214,5.8,1.2
24,2021-02-11,15403,3617,3.8,0.9
57,2021-02-11,34541,12053,3.3,1.2
83,2021-02-11,39476,7929,3.7,0.7
2A,2021-02-11,7288,1992,4.5,1.2
39,2021-02-11,17999,4769,7.0,1.8
34,2021-02-11,42108,11552,3.6,1.0
18,2021-02-11,14858,4043,5.0,1.4
91,2021-02-11,32559,6853,2.5,0.5
80,2021-02-11,17914,3786,3.1,0.7
25,2021-02-11,24654,5150,4.6,1.0
971,2021-02-11,2913,361,0.8,0.1
40,2021-02-11,18990,4667,4.6,1.1
16,2021-02-11,18444,4256,5.3,1.2
63,2021-02-11,22402,4476,3.4,0.7
750,2021-02-11,0,0,,
59,2021-02-11,65257,19215,2.5,0.7
74,2021-02-11,20530,4092,2.5,0.5
15,2021-02-11,9481,1847,6.6,1.3
88,2021-02-11,13269,3987,3.7,1.1
42,2021-02-11,26424,5893,3.5,0.8
86,2021-02-11,20039,7410,4.6,1.7
36,2021-02-11,13605,3622,6.3,1.7
72,2021-02-11,17515,5464,3.1,1.0
48,2021-02-11,4268,1268,5.6,1.7
47,2021-02-11,11827,3221,3.6,1.0
41,2021-02-11,12832,4329,3.9,1.3
62,2021-02-11,30273,9578,2.1,0.7
31,2021-02-11,46430,12306,3.3,0.9
07,2021-02-11,12330,2942,3.8,0.9
02,2021-02-11,15381,6961,2.9,1.3
2B,2021-02-11,8654,1802,4.7,1.0
87,2021-02-11,14561,5371,3.9,1.4
976,2021-02-11,2946,25,1.1,0.0
75,2021-02-11,85769,25446,4.0,1.2
85,2021-02-11,25543,8130,3.7,1.2
77,2021-02-11,29935,9956,2.1,0.7
76,2021-02-11,49481,21740,4.0,1.7
45,2021-02-11,21967,5549,3.2,0.8
30,2021-02-11,25675,8957,3.4,1.2
73,2021-02-11,18399,3961,4.3,0.9
04,2021-02-11,9299,1774,5.6,1.1
974,2021-02-11,10525,646,1.2,0.1
60,2021-02-11,17367,5634,2.1,0.7
973,2021-02-11,1902,273,0.7,0.1
13,2021-02-11,71376,20538,3.5,1.0
10,2021-02-11,12930,3808,4.2,1.2
49,2021-02-11,26306,7023,3.2,0.9
22,2021-02-11,25808,3903,4.3,0.7
972,2021-02-11,3724,916,1.0,0.3
27,2021-02-11,17274,6261,2.9,1.0
60,2021-02-12,18261,6540,2.2,0.8
22,2021-02-12,26399,4241,4.4,0.7
06,2021-02-12,47226,12733,4.4,1.2
87,2021-02-12,14844,5907,4.0,1.6
21,2021-02-12,25087,8066,4.7,1.5
12,2021-02-12,16661,3483,6.0,1.3
2A,2021-02-12,7633,2274,4.7,1.4
69,2021-02-12,57382,16574,3.1,0.9
971,2021-02-12,3206,415,0.9,0.1
91,2021-02-12,33593,7607,2.5,0.6
34,2021-02-12,43962,13304,3.7,1.1
90,2021-02-12,8231,2447,5.9,1.7
48,2021-02-12,4387,1459,5.8,1.9
57,2021-02-12,35762,12681,3.5,1.2
42,2021-02-12,27101,6575,3.5,0.9
39,2021-02-12,18384,5189,7.1,2.0
53,2021-02-12,12135,3652,4.0,1.2
24,2021-02-12,15898,4026,3.9,1.0
83,2021-02-12,40816,8808,3.8,0.8
972,2021-02-12,3848,1040,1.1,0.3
47,2021-02-12,12066,3490,3.7,1.1
07,2021-02-12,12593,3055,3.9,0.9
973,2021-02-12,1988,316,0.7,0.1
56,2021-02-12,29960,5758,4.0,0.8
27,2021-02-12,17502,6757,2.9,1.1
03,2021-02-12,21584,4265,6.5,1.3
75,2021-02-12,88749,28790,4.1,1.3
67,2021-02-12,39349,7554,3.5,0.7
68,2021-02-12,28658,3147,3.8,0.4
81,2021-02-12,16195,4032,4.2,1.0
92,2021-02-12,40720,10954,2.5,0.7
974,2021-02-12,11160,726,1.3,0.1
29,2021-02-12,34977,15184,3.9,1.7
30,2021-02-12,26289,9856,3.5,1.3
09,2021-02-12,6815,2838,4.5,1.9
61,2021-02-12,18114,6935,6.5,2.5
19,2021-02-12,11750,3979,4.9,1.7
976,2021-02-12,3214,27,1.2,0.0
38,2021-02-12,35872,12505,2.8,1.0
750,2021-02-12,0,0,,
80,2021-02-12,18853,4085,3.3,0.7
20,2021-02-12,1,0,,
62,2021-02-12,31234,10452,2.1,0.7
93,2021-02-12,33086,7009,2.0,0.4
25,2021-02-12,25066,5738,4.6,1.1
978,2021-02-12,39,1,0.1,0.0
33,2021-02-12,56164,15415,3.4,0.9
82,2021-02-12,10893,3365,4.1,1.3
36,2021-02-12,13906,4035,6.4,1.9
66,2021-02-12,23891,7781,5.0,1.6
977,2021-02-12,137,2,1.4,0.0
86,2021-02-12,20786,7748,4.8,1.8
